date,season,acousticness,danceability,duration,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2/15/1986,0,0.1581375,0.4676096,190.16081300000002,0.5482826999999999,5.3,0.2669964,-5.5267,0.4,0.0397698,73.6683,2.8,0.47782460000000004
2/8/1986,0,0.1361432,0.463129,187.565003,0.5226055,4,0.2711733,-5.8321,0.5,0.0358874,74.1369,2.8,0.5014136
2/1/1986,0,0.11908579999999999,0.3680236,158.029887,0.40772829999999993,3.9,0.1394763,-5.954400000000001,0.5,0.022127,61.6097,2.4,0.4399697000000001
1/25/1986,0,0.1452931,0.41942789999999996,191.542767,0.47116820000000004,4.5,0.1744713,-6.7995,0.6,0.0267666,77.16749999999999,2.8,0.4376650000000001
1/18/1986,0,0.15528800000000004,0.49300619999999995,213.069634,0.6373237,5,0.2190283,-5.6303,0.7,0.0318332,93.0221,3.2,0.49121620000000005
1/11/1986,0,0.1462127,0.47549929999999996,217.588237,0.6307060999999999,4.2,0.22066160000000004,-5.918900000000001,0.7,0.0325453,93.13119999999999,3.2,0.47402810000000006
1/4/1986,0,0.1090288,0.42003,192.329026,0.5395717999999999,3.8,0.21159749999999997,-5.0181000000000004,0.6,0.026512199999999996,84.51219999999999,2.8,0.39419879999999996
12/28/1985,0,0.10371090000000001,0.4265579,194.156727,0.5117031,3.5,0.2199756,-6.3491,0.6,0.028109699999999998,85.2673,2.8,0.3833393
12/21/1985,0,0.0955637,0.42750269999999996,195.59784199999999,0.49780379999999996,3.7,0.21056130000000003,-6.6074,0.6,0.028789099999999995,82.2918,2.8,0.36728330000000003
12/14/1985,0,0.1350512,0.4900752,224.37966500000002,0.5588605999999999,4.1,0.2175408,-7.8725,0.6,0.032361400000000005,94.04580000000001,3.2,0.4391985
12/7/1985,0,0.0791908,0.45006979999999996,189.57423999999997,0.47398609999999997,3.6,0.1103723,-7.1243,0.5,0.0269407,80.7072,2.8,0.4225582
11/30/1985,0,0.09119440000000001,0.5288123,220.84683,0.5525019,4.3,0.1304552,-8.0063,0.6,0.030310700000000003,90.99149999999999,3.2,0.5079655
11/23/1985,0,0.17806499999999997,0.5148159000000001,195.74082600000003,0.5620523,4,0.20535580000000003,-8.027800000000001,0.5,0.026958400000000004,84.9724,3.2,0.5608985
11/16/1985,0,0.183939,0.5789394,217.51007800000002,0.6317246,4.5,0.21529060000000003,-8.9112,0.6,0.030182900000000002,97.4405,3.6,0.6458489000000001
11/9/1985,0,0.18225560000000002,0.5440509,228.680544,0.6575357,4.9,0.2778359,-8.142199999999999,0.7,0.0431189,111.66130000000001,3.5,0.6233265999999998
11/2/1985,0,0.20707749999999997,0.5713733999999999,254.17111100000002,0.7294658999999999,5.8,0.3415669999999999,-8.9753,0.8,0.0516099,122.0459,3.9,0.6592461000000001
10/26/1985,1,0.17083099999999998,0.5431738000000002,226.026345,0.6102181,4.8,0.2913241999999999,-9.1848,0.7,0.04860659999999999,112.09440000000002,3.5,0.5873903
10/19/1985,1,0.1991727,0.5759452,249.980835,0.6638304999999999,5.4,0.3754908,-12.174800000000001,0.8,0.053541000000000005,127.2098,3.9,0.6826078
10/12/1985,1,0.1675844,0.5662824000000001,263.12225,0.6692582999999999,4.8,0.307396,-11.7436,0.7,0.053930500000000006,128.74049999999997,3.9,0.6881663
10/5/1985,1,0.1661571,0.5712413,285.906209,0.6584515,4.1,0.30236070000000004,-11.784600000000001,0.7,0.06506970000000001,130.4604,3.9,0.6579113000000001
9/28/1985,1,0.1536006,0.4441369,242.89142,0.5354813999999999,2.5,0.2871442,-8.306799999999999,0.6,0.0581271,108.6247,3.1,0.48651530000000004
9/21/1985,1,0.149877,0.45253750000000004,197.93119800000002,0.4923577999999999,1.7,0.22981449999999998,-6.9684,0.6,0.04255370000000001,84.1231,2.8,0.47527020000000003
9/14/1985,1,0.1579555,0.3773013,176.30249,0.42690550000000005,2.8,0.22706189999999998,-6.7189000000000005,0.5,0.0394901,70.73179999999999,2.4,0.3691699
9/7/1985,1,0.1483012,0.37147,158.32506099999998,0.4330196,3,0.2004474,-6.246899999999999,0.5,0.0281694,71.375,2.4,0.3944548
8/31/1985,1,0.1830448,0.4066891,185.82667499999997,0.4784535,2.1,0.21094340000000003,-7.5456,0.5,0.0296047,81.57329999999999,2.8,0.4499538
